,order_id,task_id,task_type,XCOORD.,YCOORD.,AVAILABLE TIME,DUE DATE,READY TIME
148,46d63578-7a22-4759-8f12-79aec0230430,f51bf61c-77e6-4580-a141-d8c2ae361406,exterior_cleaning,13.387625,52.487159999999996,194,480,194
149,5cd1035f-7994-4465-87b2-de6203d79cb3,6975fc44-0cfd-496b-a402-877d367088cf,interior_cleaning,13.363807000000001,52.489666,194,480,194
150,5cd1035f-7994-4465-87b2-de6203d79cb3,bfd2e9c1-c041-4f5b-8a43-53ebda5cd745,exterior_cleaning,13.363807000000001,52.489666,194,480,194
151,257e0fcc-e636-4666-9b72-c19270a75db4,51c60d34-144c-4b7a-aaaf-fb4784ae7611,refuel,13.43352401,52.476377799999995,207,236,207
152,3226789f-4caa-4aff-9cde-d1eaf4df7515,8540d974-220b-49a6-8ce1-824e63c514e4,interior_cleaning,13.408917,52.538727,209,480,209
153,3226789f-4caa-4aff-9cde-d1eaf4df7515,a7bf07d0-971d-4936-acfc-c5340fa449cf,exterior_cleaning,13.408917,52.538727,209,480,209
154,c967adc4-b4db-4535-b24d-0b8e02519bdb,2ce27b8f-bb77-4381-bc5f-131492be6f36,stationary_charge,13.374533,52.548054,214,480,214
155,c967adc4-b4db-4535-b24d-0b8e02519bdb,3a79c3b0-2b19-4248-b532-efe48762e079,front_interior_cleaning,13.374533,52.548054,214,480,214
156,71b770e9-17b0-4f54-9ee1-61af74f44867,347509d1-bca1-483b-880d-e0ccc714a37d,front_interior_cleaning,13.495967000000002,52.50481,214,480,214
157,71b770e9-17b0-4f54-9ee1-61af74f44867,1f5d4cbf-2746-4116-b29d-bff5d6c74a04,stationary_charge,13.495967000000002,52.50481,214,480,214
158,452fa761-1042-4ba9-a5de-f5d100e200cf,718486b9-5407-41d5-ac93-e4286b738b37,front_interior_cleaning,13.400385,52.532913,214,480,214
159,452fa761-1042-4ba9-a5de-f5d100e200cf,beb7f0c3-8c65-404b-a60e-f8d4c8b3d008,stationary_charge,13.400385,52.532913,214,480,214
160,e3be1d04-6019-43fe-bdf9-bc4fb86a2b32,ea329350-d7a1-48b2-82cc-ea30cb3a809a,stationary_charge,13.394293,52.453053000000004,214,480,214
161,e3be1d04-6019-43fe-bdf9-bc4fb86a2b32,cd2ced90-4e95-4428-ad40-3d0e5b8f5b21,front_interior_cleaning,13.394293,52.453053000000004,214,480,214
162,86215e60-987b-4b74-9cf8-fd466a8f4da0,2d5f8de5-aa8e-4acb-9295-263504cf8b5d,stationary_charge,13.379470000000001,52.49325,214,480,214
163,86215e60-987b-4b74-9cf8-fd466a8f4da0,65b7bed9-1a39-4068-978a-89cfe9604557,front_interior_cleaning,13.379470000000001,52.49325,214,480,214
164,cc350bc6-a5fa-40f9-9a09-2f0127f5d157,cc44ed94-76de-43e1-b6f8-400b84a39a71,front_interior_cleaning,13.380882000000001,52.504917000000006,214,480,214
165,cc350bc6-a5fa-40f9-9a09-2f0127f5d157,b0218dc8-09b0-4ad5-bb74-38fcc9402822,stationary_charge,13.380882000000001,52.504917000000006,214,480,214
166,c1b48aca-55a6-4fa1-a9f7-5412dcad8350,a5bc7e44-dca0-447e-96e1-03a6148a8b3e,stationary_charge,13.312538,52.498867000000004,214,480,214
167,c1b48aca-55a6-4fa1-a9f7-5412dcad8350,a2c9815c-5184-4881-978c-f4210eb52dd2,front_interior_cleaning,13.312538,52.498867000000004,214,480,214
168,d9b73637-4e27-466d-9241-b7986043f696,7df8b8d2-3c66-4a0c-9e6a-eeafabbf6893,front_interior_cleaning,13.339409,52.460834999999996,214,480,214
169,d9b73637-4e27-466d-9241-b7986043f696,23eda5b4-8e73-4156-8d7c-411768abf649,stationary_charge,13.339409,52.460834999999996,214,480,214
170,fa4c1d03-b7da-48f4-9740-6ae72034e0dd,077050b3-c29b-4ef7-bba8-b91b266a506b,refuel,13.39025463,52.52354246,222,251,222
171,436576f7-7fdb-4d22-be2f-d34ffa4fed3a,22584872-5320-41b1-a0a0-1755cf8479ed,front_interior_cleaning,13.405311,52.509856000000006,222,386,222
172,436576f7-7fdb-4d22-be2f-d34ffa4fed3a,93397b65-2748-4cec-a376-4edf06bee5d3,stationary_charge,13.405311,52.509856000000006,222,386,222
173,7e156e82-331f-4db7-bfd1-d2b14277cb0f,2c2ea28c-98bf-46a0-8207-cc3545134f7b,refuel,13.40315027,52.52721607,252,281,252
174,c021a802-fcad-4a94-8deb-40dc897fedb7,5e05a056-f0e5-4a0f-96d2-4ad45220be38,refuel,13.34797984,52.45162529,267,281,267
175,c17d24f6-9e94-4e06-b5ea-3f40c17df18c,4b85a422-1ad9-408e-8d6d-63dd2fb6a1ed,refuel,13.27273598,52.45090112,282,480,282
176,89727d37-43cb-4078-9ba0-7b3c4f4f1504,ee03115b-5fad-44ed-8ba9-54ad24774fc6,refuel,13.32891634,52.47209558,296,311,296
177,76cabc70-45b7-47e6-a4a0-f0d711bfc86f,e1a5b6c2-c837-4224-82c0-5a908a9de54f,stationary_charge,13.377604999999999,52.453759,297,480,297
178,76cabc70-45b7-47e6-a4a0-f0d711bfc86f,246163e0-07a1-44a8-b2d2-6bb3d614bc45,front_interior_cleaning,13.377604999999999,52.453759,297,480,297
179,d05210c7-f081-4563-984a-8886e88d6b94,dcf88a45-1932-467e-9d2a-32d348a7d5de,refuel,13.30933036,52.50763436,312,371,312
180,824ce4f7-cab5-40e2-8444-83340525e72b,e44af29b-654c-442e-b040-884b0fea591d,exterior_cleaning,13.399293,52.542572,324,480,324
181,824ce4f7-cab5-40e2-8444-83340525e72b,23b14659-600c-4b43-8090-a925dc54a19e,interior_cleaning,13.399293,52.542572,324,480,324
182,392c8be8-ffaf-40d5-bc93-04818c77caa5,352cc566-2718-4825-996b-c1ef5e210978,interior_cleaning,13.393552,52.52604300000001,324,480,324
183,392c8be8-ffaf-40d5-bc93-04818c77caa5,2585f152-fb86-4123-bf57-02014c378ce9,exterior_cleaning,13.393552,52.52604300000001,324,480,324
184,a5f78037-0c6e-4af6-b86e-9262a5ebee6e,c79d1e03-fe5a-466f-89cb-35a6a82bace3,refuel,13.32570035,52.50629281,326,371,326
185,61a35a5a-b35a-4cb8-8cc3-7be312183048,966f814d-c93b-437c-a053-63abfa618afa,refuel,13.521402300000002,52.47992382,326,480,326
186,1280c342-9e75-44c6-85b6-382917459b53,5301fcd8-abb8-4d81-8f59-bda7b34393ef,refuel,13.31385879,52.56746418,326,386,326
187,74e7b307-7710-4812-a186-79d756990506,cb97b66b-65f9-44cb-8109-51c62a52e214,refuel,13.39748903,52.48896414,341,480,341
188,097b723d-6e88-4b9d-99ef-c181cda90868,302236fa-15bf-42fa-bfe1-7d7645a39b4c,refuel,13.378103,52.556219999999996,356,480,356
189,280084e4-1b37-4e4e-8dad-3a091a839a6f,361e4934-8907-4c1c-a75d-dbb30dd5a876,stationary_charge,13.340963,52.554990000000004,369,480,369
